RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1049138,111053
90,1346089,128
80,1355120,69
70,1356076,73
60,1355753,70
50,1359040,74
40,1353875,74
30,1366165,71
20,1367471,71
10,1364189,72
5,1361015,67
