RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,470498,364986.1,77012.26,16,238.268,4.690,,,,31097.68
100,1,2509,3107.018,4.862,,,,,,,
100,2,443,747.510,2.917,,,,,,,
100,3,1970,2510.697,2.757,9,132.450,3.846,,,,
100,4,2316,2773.166,6.423,,,,,,,
90,0,470509,372652.2,72047.83,19,295.399,9.403,,,,31224.95
90,1,2788,3343.656,4.752,,,,,,,
90,2,942,1199.415,1.683,,,,,,,
90,3,3014,3539.929,29.574,,,,,,,
90,4,1830,2083.798,1.425,,,,,,,
80,0,472688,384571.6,226164.2,384,6464.185,42.488,1,31661.85,0.000,31877.82
80,1,1271,1593.473,2.941,,,,,,,
80,2,361,891.888,9.010,16,223.174,1.314,,,,
80,3,535,616.608,1.031,,,,,,,
80,4,3018,3773.183,37.879,,,,,,,
70,0,480062,429057.8,151523.4,2441,38513.48,72.820,3,134784.9,571339643,35058.80
70,1,3033,3810.822,44.729,9,141.973,11.815,,,,
70,2,537,848.624,3.571,,,,,,,
70,3,2025,2738.382,4.370,16,228.576,2.156,,,,
70,4,806,1445.101,9.562,32,458.499,5.260,,,,
60,0,537177,849314.2,4430636,20322,398603.0,53937.99,2,81883.14,5683634,49789.76
60,1,2741,3257.592,3.116,,,,,,,
60,2,650,974.802,3.160,,,,,,,
60,3,2122,2586.111,49.108,,,,,,,
60,4,1875,2302.011,2.202,,,,,,,
50,0,612267,751075.0,3171322,9387,170598.6,2313.004,9,276268.2,218973886,104071.9
50,1,3212,3945.072,13.970,,,,,,,
50,2,665,1123.582,4.095,,,,,,,
50,3,1977,2408.940,2.191,,,,,,,
50,4,4008,4693.887,33.481,,,,,,,
40,0,702909,976765.5,37642162,11313,230172.3,3646.926,12,395984.0,372702055,181361.5
40,1,2751,4001.733,11.081,30,465.392,25.336,,,,
40,2,1067,1690.506,5.220,,,,,,,
40,3,3913,4933.922,11.643,,,,,,,
40,4,2253,2975.049,19.120,,,,,,,
30,0,795451,1195336,4126625,15424,275400.5,9776.569,12,344396.0,385941171,247308.6
30,1,703,822.549,3.347,,,,,,,
30,2,280,643.289,1.733,,,,,,,
30,3,3885,5036.234,10.495,,,,,,,
30,4,3229,3784.996,10.683,,,,,,,
20,0,854443,1169060,19464621,3501,82143.23,376.132,19,353087.7,217087319,308831.4
20,1,1669,2478.864,5.364,31,445.193,6.498,,,,
20,2,959,1340.022,1.582,,,,,,,
20,3,6721,7612.553,179.037,,,,,,,
20,4,3659,4897.103,51.623,,,,,,,
10,0,951139,1420263,5486081,2048,57942.79,108.241,21,291383.4,139309842,385873.4
10,1,1777,2455.007,3.761,16,232.575,3.508,,,,
10,2,479,858.115,2.317,,,,,,,
10,3,681,787.925,1.589,,,,,,,
10,4,4024,5554.859,14.012,,,,,,,
5,0,1013736,1592570,5907325,4364,82807.40,915.300,26,314256.5,60458597,422559.5
5,1,1299,1457.525,1.927,,,,,,,
5,2,463,897.306,1.463,,,,,,,
5,3,6025,7879.777,29.180,,,,,,,
5,4,3947,4813.411,11.266,,,,,,,
