RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.69,0.11,0:03.80,0,104760,0,0
90,3.74,0.47,0:04.21,20631,120373,39497,24533
80,3.56,1.09,0:04.66,48268,125623,74158,54249
70,3.66,1.26,0:04.92,62805,117685,74573,69269
60,3.64,1.45,0:05.09,74057,124990,84540,81854
50,3.69,1.66,0:05.37,81413,201070,129117,95006
40,4.09,2.87,0:07.05,125796,650722,383730,257287
30,4.30,5.14,0:09.77,220858,1085622,666270,722268
20,4.18,5.52,0:10.04,231266,1110397,689835,754099
10,4.32,10.75,0:15.94,450155,2164286,1265644,1318121
5,4.51,10.85,0:16.51,454652,2210299,1282655,1630920
