RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,680108,167
90,689859,1800
80,690690,1833
70,714731,8442
60,776113,43869
50,909974,84214
40,1040253,123051
30,1169362,198887
20,1266951,240248
10,1382327,314139
5,1448412,334449
