RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105352,0
90,152742,14633
80,176211,50053
70,185659,66444
60,213143,70238
50,317340,73398
40,584195,95026
30,1312479,193342
20,1357779,215314
