RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786617,1392605,5978546,53718,838158.5,86631.11,,,,45308.89,262154,8488.766,1372.500
100,1,1327,1527.868,1.358,,,,,,,,,,
100,2,456,738.404,3.424,,,,,,,,,,
100,3,352,358.941,1.804,,,,,,,,,,
100,4,3533,4335.209,27.673,,,,,,,,,,
90,0,786624,966284.1,14092731,7,118.169,145.964,16,480484.1,149471406,212741.7,319246,168623.6,57641.73
90,1,1628,2340.408,2.791,,,,,,,,,,
90,2,1084,1307.236,1.121,,,,,,,,,,
90,3,1619,2355.756,3.241,,,,,,,,,,
90,4,1021,1205.018,1.613,,,,,,,,,,
80,0,786550,976977.2,52416264,7,53.354,2.329,15,489618.0,154451629,216782.2,319205,168933.7,81915.12
80,1,2161,2941.845,25.248,,,,,,,,,,
80,2,713,918.486,1.299,,,,,,,,,,
80,3,1280,1775.443,1.518,,,,,,,,,,
80,4,1373,1621.734,1.108,,,,,,,,,,
70,0,786503,979459.8,2024968,12,155.047,74.047,19,394228.3,70256096,222635.3,312600,150509.2,36147.82
70,1,1961,2580.996,0.952,,,,,,,,,,
70,2,465,674.767,1.352,,,,,,,,,,
70,3,1663,2279.141,1.761,,,,,,,,,,
70,4,1624,2077.717,1.275,,,,,,,,,,
60,0,995721,1605714,1935800,166,2186.465,103.013,16,803821.2,1574482593,335354.1,605882,497216.6,671774.1
60,1,611,633.573,1.355,,,,,,,,,,
60,2,268,564.752,3.141,,,,,,,,,,
60,3,129,171.605,2.914,,,,,,,,,,
60,4,2157,2783.915,25.173,,,,,,,,,,
50,0,1048722,1773004,18426629,248,3804.843,125.963,23,927425.5,588770249,365296.7,686160,616719.5,3049943
50,1,138,217.235,0.930,,,,,,,,,,
50,2,1362,1809.038,2.453,,,,,,,,,,
50,3,2505,3404.913,4.557,,,,,,,,,,
50,4,1992,2490.902,2.687,,,,,,,,,,
40,0,1048782,1843403,2732587,17,186.421,85.347,13,310287.8,28508565,372047.8,701595,655363.8,992449.4
40,1,2422,3063.581,7.669,,,,,,,,,,
40,2,1070,1351.563,0.967,,,,,,,,,,
40,3,2223,2972.803,11.588,8,62.613,2.200,,,,,8,0.304,0.000
40,4,1778,2343.655,30.923,,,,,,,,,,
30,0,1048759,1841135,8336148,17,256.299,122.530,13,323807.7,78274685,369637.8,696143,646240.3,5194888
30,1,1155,1218.289,1.752,,,,,,,,,,
30,2,268,532.486,3.536,,,,,,,,,,
30,3,871,1290.716,2.072,,,,,,,,,,
30,4,,,,,,,,,,,,,
20,0,1048651,1856243,2526326,17,205.865,91.956,9,202159.0,54206546,368115.9,698092,658828.7,536577.1
20,1,1957,2393.063,2.148,,,,,,,,,,
20,2,489,771.329,2.288,,,,,,,,,,
20,3,689,876.730,2.716,,,,,,,,,,
20,4,856,1105.063,2.827,,,,,,,,,,
10,0,1048868,1862436,2319500,45,391.991,31.918,4,64484.98,18588891,365888.6,699568,672401.6,4795441
10,1,2395,3263.091,12.448,,,,,,,,,,
10,2,683,1051.308,5.029,,,,,,,,,,
10,3,1303,1764.401,2.084,,,,,,,,,,
10,4,1960,2528.836,2.880,,,,,,,,,,
5,0,1048770,1862712,1737580,17,227.251,93.445,2,23893.20,173694697,364963.5,700561,668965.5,500846.0
5,1,1501,1799.608,2.001,,,,,,,,,,
5,2,397,735.679,3.679,,,,,,,,,,
5,3,667,1041.279,2.279,16,110.817,2.539,,,,,16,0.552,0.000
5,4,4207,4865.010,272.940,,,,,,,,,,
