RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,8.05,0.23,0:02.05,0,101077,0,0
90,8.10,1.05,0:02.26,41070,132413,0,42618
80,8.14,0.91,0:02.32,49185,131805,0,50692
70,8.07,0.69,0:02.25,57134,115142,0,58854
60,7.79,1.28,0:02.31,72265,144678,0,74401
50,8.81,1.30,0:02.56,81175,217657,0,85996
40,9.90,4.80,0:03.55,270100,622591,0,358974
30,9.57,6.86,0:03.93,390000,702364,0,569725
20,9.51,6.91,0:04.01,372502,775035,0,608587
10,8.99,9.69,0:04.66,541314,1006149,0,785814
5,10.74,12.17,0:05.83,824566,1249977,0,951749
