RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.14,2.07,0:04.22,53580,732988,283569,60806
90,2.27,1.75,0:04.09,7,786558,393595,282546
80,2.29,1.78,0:04.14,7,786560,446836,283353
70,2.29,1.73,0:04.09,12,786561,492967,283934
60,2.36,2.54,0:05.14,157,995677,564474,497321
50,2.43,2.62,0:05.35,162,1048565,565393,551250
40,2.47,2.26,0:05.05,17,1048710,565589,562737
30,2.44,2.30,0:05.06,17,1048710,565590,562793
20,2.56,2.03,0:04.91,17,1048710,565590,562855
10,2.71,1.86,0:04.88,16,1048711,565591,562937
5,2.59,1.81,0:04.73,17,1048710,565592,562975
