RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,538758,49
90,799968,38124
80,800318,37952
70,797152,37881
60,1000683,97599
50,1057021,97979
40,1055931,113148
30,1055688,95718
20,1054282,112589
10,1054015,95871
5,1053920,96444
