RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,1212,1598.230,1.963,,,,,,,
100,9,914,1211.323,2.101,,,,,,,
100,10,653,905.258,2.129,,,,,,,
100,11,1145,1469.698,2.147,,,,,,,
100,12,284,426.061,6.086,,,,,,,
100,13,538,837.304,9.876,4,54.760,277.505,,,,
100,14,127,384.562,8.011,,,,,,,
100,15,2437,2863.658,13.932,,,,,,,
100,16,,,,,,,,,,
100,17,523,805.587,0.885,,,,,,,
100,18,451,709.366,1.102,,,,,,,
100,19,812,1295.461,1.883,,,,,,,
90,8,2460,3052.787,4.907,,,,,,,
90,9,1950,2515.760,2.198,3,20.847,6.482,,,,
90,10,1727,2201.608,1.247,,,,,,,
90,11,1503,2111.519,2.063,,,,,,,
90,12,442,621.500,4.869,3,44.456,243.802,,,,
90,13,586,863.776,2.407,,,,,,,
90,14,404,819.382,4.009,,,,,,,
90,15,3874,4025.669,21.292,,,,,,,
90,16,,,,,,,,,,
90,17,657,1106.986,1.391,,,,,,,
90,18,179,261.480,3.279,,,,,,,
90,19,481,764.383,1.108,,,,,,,
80,8,955,1225.158,1.208,,,,,,,
80,9,1878,2343.235,1.257,,,,,,,
80,10,1414,1773.576,1.530,,,,,,,
80,11,1688,2339.882,1.818,,,,,,,
80,12,967,1240.377,1.680,,,,,,,
80,13,1181,1491.512,1.876,,,,,,,
80,14,555,1063.524,1.575,,,,,,,
80,15,2270,2362.569,17.821,,,,,,,
80,16,78,123.967,0.879,,,,,,,
80,17,263,467.543,9.420,7,68.380,100.012,,,,
80,18,623,879.278,1.602,,,,,,,
80,19,665,1062.117,2.468,,,,,,,
70,8,2909,3231.664,6.959,,,,,,,
70,9,2128,2726.811,31.243,,,,,,,
70,10,1691,2113.920,1.505,,,,,,,
70,11,2519,3245.821,5.465,,,,,,,
70,12,1613,1968.162,1.480,,,,,,,
70,13,914,1153.131,0.972,,,,,,,
70,14,342,678.267,1.912,,,,,,,
70,15,1329,1464.777,3.713,,,,,,,
70,16,79,108.664,0.711,,,,,,,
70,17,351,513.108,2.489,1,16.881,0.000,,,,
70,18,77,117.156,0.985,,,,,,,
70,19,349,561.265,0.840,,,,,,,
60,8,2090,2613.716,93.767,,,,,,,
60,9,2242,2784.395,9.001,,,,,,,
60,10,1964,2391.247,1.305,,,,,,,
60,11,2596,3359.602,4.889,,,,,,,
60,12,1029,1302.459,2.529,2,15.536,11.243,,,,
60,13,798,1117.450,4.464,11,95.170,85.384,,,,
60,14,865,1390.077,2.397,,,,,,,
60,15,4348,4337.371,33.701,,,,,,,
60,16,,,,,,,,,,
60,17,200,300.858,1.538,,,,,,,
60,18,199,287.019,0.768,,,,,,,
60,19,187,308.095,1.413,,,,,,,
50,8,3288,4064.987,6.392,,,,,,,
50,9,2319,2933.180,6.965,,,,,,,
50,10,1606,1953.639,1.265,,,,,,,
50,11,2044,2743.605,1.507,,,,,,,
50,12,989,1312.732,2.188,,,,,,,
50,13,573,749.731,1.703,,,,,,,
50,14,427,897.045,2.989,,,,,,,
50,15,4737,5115.771,103.369,,,,,,,
50,16,81,122.385,1.073,,,,,,,
50,17,,,,,,,,,,
50,18,335,554.936,1.432,,,,,,,
50,19,86,161.333,2.327,,,,,,,
40,8,2238,2702.920,7.187,,,,,,,
40,9,2128,2640.573,29.171,,,,,,,
40,10,2127,2607.072,24.900,,,,,,,
40,11,2041,2682.019,2.200,,,,,,,
40,12,842,1017.659,1.110,,,,,,,
40,13,829,1148.792,2.205,,,,,,,
40,14,309,711.227,2.910,,,,,,,
40,15,4884,5234.976,38.988,,,,,,,
40,16,111,165.904,0.561,,,,,,,
40,17,125,173.023,0.429,,,,,,,
40,18,273,398.676,0.932,,,,,,,
40,19,281,458.929,5.792,1,35.047,0.000,,,,
30,8,2713,3289.167,2.533,,,,,,,
30,9,2234,2796.102,9.747,,,,,,,
30,10,2283,2706.803,5.390,,,,,,,
30,11,1973,2742.240,2.513,,,,,,,
30,12,1156,1535.311,3.021,,,,,,,
30,13,873,1152.218,1.754,,,,,,,
30,14,413,776.033,1.417,,,,,,,
30,15,4568,4928.228,24.387,,,,,,,
30,16,,,,,,,,,,
30,17,157,223.847,0.799,,,,,,,
30,18,162,207.626,0.727,,,,,,,
30,19,115,184.029,4.387,3,27.926,14.433,,,,
20,8,2799,3399.819,2.732,,,,,,,
20,9,2676,3242.322,2.281,,,,,,,
20,10,1827,2158.477,0.992,,,,,,,
20,11,1902,2542.188,1.930,,,,,,,
20,12,1109,1457.213,2.147,,,,,,,
20,13,605,740.498,0.903,,,,,,,
20,14,278,665.449,2.265,,,,,,,
20,15,4365,4467.062,36.610,,,,,,,
20,16,,,,,,,,,,
20,17,240,391.279,0.806,,,,,,,
20,18,225,340.005,0.675,,,,,,,
20,19,172,254.870,1.837,,,,,,,
10,8,2650,3248.196,3.022,,,,,,,
10,9,2717,3372.771,3.475,,,,,,,
10,10,2403,2850.193,6.448,,,,,,,
10,11,1502,1934.830,1.196,,,,,,,
10,12,1182,1575.409,2.607,5,49.385,98.251,,,,
10,13,511,584.823,0.347,,,,,,,
10,14,324,727.829,2.702,1,33.137,0.000,,,,
10,15,4679,5010.104,209.506,,,,,,,
10,16,,,,,,,,,,
10,17,94,117.206,0.660,,,,,,,
10,18,272,479.086,1.376,,,,,,,
10,19,18,25.947,1.017,,,,,,,
5,8,2757,3402.274,2.867,,,,,,,
5,9,2605,3325.291,3.697,,,,,,,
5,10,2223,2730.181,12.849,,,,,,,
5,11,2245,3145.495,11.791,,,,,,,
5,12,1035,1393.622,2.457,,,,,,,
5,13,768,878.778,1.786,,,,,,,
5,14,210,562.796,2.201,,,,,,,
5,15,4715,5085.290,113.779,3,24.950,22.448,,,,
5,16,,,,,,,,,,
5,17,128,191.843,0.493,,,,,,,
5,18,162,234.556,0.860,,,,,,,
5,19,234,309.592,1.082,,,,,,,
