RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100881,0
90,151692,2207
80,160562,883
70,167184,1420
60,169432,835
50,203689,1183
40,1251928,14818
30,1382662,131
20,1383145,87
10,1489513,47294
5,1909835,55846
