RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.56,0.76,0:06.33,92,678093,843,619
90,5.56,0.84,0:06.41,1504,687894,38870,11424
80,5.65,0.79,0:06.45,1448,687953,81198,11399
70,5.73,0.89,0:06.63,5594,693969,152826,26387
60,5.83,1.36,0:07.20,36576,727874,244430,93724
50,5.77,2.04,0:07.85,78109,766401,345882,170598
40,5.84,2.60,0:08.51,123033,851430,433031,302219
30,5.87,3.71,0:09.74,206815,956728,560432,495621
20,6.06,3.89,0:10.21,215910,1016118,652802,611333
10,6.26,4.33,0:10.96,248176,1122122,707078,766348
5,6.94,4.60,0:11.94,252499,1208801,778410,861177
