RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.52,0.80,0:06.33,124,678703,1516,647
90,5.57,0.83,0:06.42,1545,687853,54286,13484
80,5.65,0.94,0:06.60,2004,689928,145252,15493
70,5.77,1.18,0:06.95,9106,704519,200999,31534
60,5.79,1.91,0:07.72,39262,741300,308040,81100
50,5.72,2.91,0:08.65,76297,815425,378906,150248
40,5.82,4.08,0:09.94,130566,893506,502517,310272
30,5.88,5.09,0:11.05,190940,972803,554553,456900
20,6.05,5.28,0:11.50,196363,1060912,670891,595576
10,6.03,6.19,0:12.50,243780,1129184,712966,757500
5,6.89,6.20,0:13.39,248699,1195642,772680,840319
