RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.69,0.11,0:03.81,0,104760,0,0
90,3.68,0.22,0:03.91,5130,121444,26746,16789
80,3.66,0.31,0:03.97,4085,156841,63060,54813
70,3.66,0.39,0:04.05,4771,172432,74475,72453
60,3.69,0.37,0:04.06,3995,177662,75264,78327
50,3.72,0.51,0:04.24,15943,196642,91900,91926
40,3.94,1.32,0:05.27,69031,427630,237710,226684
30,4.24,2.04,0:06.30,20067,1271728,651827,671825
20,4.26,2.25,0:06.52,33141,1295707,682476,742825
10,4.78,3.89,0:08.71,37771,2625747,1281387,1543504
5,4.67,4.00,0:08.70,36702,2629263,1282950,1613570
