RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.73,0.12,0:02.12,0,100521,0,0
90,3.97,0.29,0:02.36,4383,118435,44546,41984
80,4.01,0.29,0:02.39,2796,119270,57237,53179
70,3.98,0.36,0:02.43,4030,120298,73840,64892
60,4.05,0.78,0:02.69,32005,129132,85014,80497
50,4.47,0.77,0:02.89,47782,146812,101988,98389
40,5.36,2.53,0:04.24,111235,432652,407437,378743
30,4.73,2.62,0:04.00,11492,678130,690503,735750
20,4.84,2.35,0:03.94,901,716425,707152,773429
10,5.04,2.50,0:04.12,333,711519,709335,776493
5,5.44,2.81,0:04.48,2206,706085,711661,779068
