RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786563,2659597,1088380,217281,2084215,5262231,,,,49584.78,262154,9953.767,4324.934
100,1,1038,1318.809,2.153,,,,,,,,,,
100,2,276,606.477,4.714,,,,,,,,,,
100,3,1097,1707.558,3.385,16,116.659,4.150,,,,,16,0.842,0.000
100,4,4764,5391.907,139.790,,,,,,,,,,
90,0,786651,1214798,136196690,33,815.549,260.106,,,,215196.2,315577,382865.9,2936293
90,1,1031,1236.727,1.173,,,,,,,,,,
90,2,229,473.515,2.814,,,,,,,,,,
90,3,240,292.306,1.447,,,,,,,,,,
90,4,1687,2230.358,3.445,,,,,,,,,,
80,0,786560,1256932,5549587,8,158.670,115.331,,,,225143.1,323978,403425.3,3253824
80,1,1140,1476.531,1.897,,,,,,,,,,
80,2,380,588.863,0.846,,,,,,,,,,
80,3,1056,1643.924,2.555,33,218.088,0.316,,,,,33,1.148,0.000
80,4,358,396.244,1.007,,,,,,,,,,
70,0,786566,1280448,4126785,9,248.845,18.151,,,,227994.4,323186,403324.5,857644.5
70,1,1011,1364.764,4.775,8,105.439,148.196,,,,,8,0.342,0.000
70,2,459,902.602,5.212,16,136.478,22.832,,,,,16,0.938,0.000
70,3,1544,2321.692,2.589,,,,,,,,,,
70,4,711,841.462,1.402,,,,,,,,,,
60,0,998379,1993333,21063799,2082,31003.58,24547.85,,,,359180.6,616505,774076.1,2662312
60,1,2025,2640.651,2.274,16,120.463,8.139,,,,,16,0.582,0.000
60,2,434,736.983,4.215,,,,,,,,,,
60,3,2360,3429.580,7.716,,,,,,,,,,
60,4,1286,1572.882,1.931,,,,,,,,,,
50,0,1048940,2100339,7987696,179,2616.730,325.614,,,,387879.5,691005,847989.9,3158534
50,1,4710,5285.799,227.388,,,,,,,,,,
50,2,1003,1429.033,2.149,,,,,,,,,,
50,3,3040,4558.030,41.837,,,,,,,,,,
50,4,1518,2126.372,32.759,,,,,,,,,,
40,0,1048649,2056311,7899651,74,2335.674,765.040,,,,383538.8,698426,811568.3,4443815
40,1,1192,1448.465,2.470,,,,,,,,,,
40,2,274,514.874,2.645,,,,,,,,,,
40,3,1242,1736.681,1.168,,,,,,,,,,
40,4,2316,2714.125,6.116,,,,,,,,,,
30,0,1048945,2018085,2908292,20,239.235,78.310,,,,384867.8,694211,768184.4,2002533
30,1,437,674.488,3.425,16,120.535,8.526,,,,,16,0.612,0.000
30,2,180,441.093,4.157,,,,,,,,,,
30,3,3113,4653.053,20.548,,,,,,,,,,
30,4,1288,1464.118,1.336,,,,,,,,,,
20,0,1048726,1980971,637424339,19,179.127,42.750,,,,380474.8,698258,735694.1,1325499
20,1,1524,1764.479,1.794,,,,,,,,,,
20,2,315,776.456,7.162,16,119.400,6.437,,,,,16,0.622,0.000
20,3,1433,2127.257,2.170,,,,,,,,,,
20,4,240,283.386,0.355,,,,,,,,,,
10,0,1048653,1943368,4297819,19,232.186,81.687,,,,380237.8,697993,702250.6,1162031
10,1,1613,2060.971,3.136,,,,,,,,,,
10,2,654,1046.994,3.009,,,,,,,,,,
10,3,2211,3304.859,23.738,,,,,,,,,,
10,4,974,1137.815,2.269,,,,,,,,,,
5,0,1048726,1923527,360370630,19,208.503,64.080,,,,371569.5,700955,694765.8,1485131
5,1,1806,2222.884,1.760,,,,,,,,,,
5,2,683,1160.625,2.434,16,110.489,1.587,,,,,16,0.609,0.000
5,3,2158,3110.071,19.486,,,,,,,,,,
5,4,1125,1463.297,1.254,8,62.009,5.282,,,,,8,0.349,0.000
