RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,6.45,1.01,0:07.47,19,678197,1814,1150
90,6.50,1.06,0:07.57,32,689362,72287,24461
80,6.60,0.99,0:07.61,26,689370,152274,24030
70,6.53,1.28,0:07.83,75,690531,286898,47221
60,6.58,1.93,0:08.57,20210,707432,482431,162172
50,6.71,2.13,0:08.98,13152,734140,675749,327185
40,6.87,2.57,0:09.70,12111,786033,876933,612645
30,6.85,3.37,0:10.72,36094,867139,1120756,1010044
20,7.07,3.01,0:10.90,3085,957407,1311093,1158986
10,7.41,3.08,0:11.22,4564,1028004,1416798,1475280
5,8.18,3.75,0:12.70,10050,1113172,1612882,1611631
