RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.19,2.92,0:05.12,216528,570037,283172,233317
90,2.35,1.16,0:03.79,19,786546,342109,261647
80,2.32,1.28,0:03.89,8,786557,401391,282742
70,2.35,1.30,0:03.95,12,786560,456375,283539
60,2.46,1.85,0:04.80,2332,996111,564598,504148
50,2.61,1.81,0:04.94,179,1048549,565426,552863
40,2.55,1.90,0:04.93,75,1048650,565527,558652
30,2.51,1.96,0:04.91,16,1048712,565595,562795
20,2.71,1.82,0:04.93,17,1048711,565593,562896
10,2.69,1.87,0:04.92,20,1048708,565593,563005
5,2.63,1.91,0:04.89,20,1048708,565593,563058
